ablation,country,n_scenarios,jsd,pearson_r,spearman_rho,mae,rmse,mis,cosine_sim,n_criteria,flip_rate,mean_reliability_r,std_reliability_r,mean_bootstrap_var,std_bootstrap_var,mean_ess_pass1,mean_ess_pass2,mean_ess_anchor_alpha,mean_positional_bias,std_positional_bias,mean_delta_consensus,mean_delta_opt,mean_delta_opt_micro,std_delta_opt_micro,final_delta_country,final_alpha_h,prior_steps,util_slope_hat,util_slope_se,util_n_obs,elapsed_sec,model_Species_Humans,human_Species_Humans,model_Gender_Female,human_Gender_Female,model_Age_Young,human_Age_Young,model_Fitness_Fit,human_Fitness_Fit,model_SocialValue_High,human_SocialValue_High,model_Utilitarianism_More,human_Utilitarianism_More,abserr_Age_Young,signerr_Age_Young,abserr_Fitness_Fit,signerr_Fitness_Fit,abserr_Gender_Female,signerr_Gender_Female,abserr_SocialValue_High,signerr_SocialValue_High,abserr_Species_Humans,signerr_Species_Humans,abserr_Utilitarianism_More,signerr_Utilitarianism_More,seed
Always-on PT-IS,JPN,310,0.05476741337649972,0.7985118254106893,0.8285714285714287,15.88211083192021,18.015751650896036,0.44129398877398945,0.7985118254106894,6,0.4612903225806452,1.0,0.0,0.0002008028226143146,0.00029804222097997454,0.31315021452403835,0.3145884001927991,0.2894382475845275,0.9487142129290489,0.30599603619745125,-0.0001590099666387804,,0.001144360184797176,0.009661124867707132,0.0029712401804807675,0.9279215377612339,313,-0.0003271137003576341,0.0005492286632780019,20,0.5486488342285156,50.04353364040281,79.82474186208034,49.97400951185246,54.73972407640619,50.03680022378251,70.0032045118601,49.984984156482284,56.22273648607725,49.99044481768962,65.91141816927926,50.0621802443148,68.6827924803426,19.966404288077598,-19.966404288077598,6.237752329594969,-6.237752329594969,4.765714564553733,-4.765714564553733,15.920973351589637,-15.920973351589637,29.78120822167753,-29.78120822167753,18.620612236027796,-18.620612236027796,42
No debiasing,JPN,310,0.050668090806837124,0.8187149488722314,0.7714285714285715,15.588708706922501,17.521735055813924,0.4291931029498064,0.8187149488722315,6,0.0,0.9869263701433426,0.020042728071092423,0.0005351420466312282,0.0008514879232215343,0.6330464264077525,0.6351820830375917,0.6108370486767062,0.0,0.0,0.4808776917957491,,0.6548831658978616,0.19221880679057773,0.6333932857783475,0.9279215377612339,313,-0.0015628337957618152,0.07192962430038717,20,0.5312986373901367,51.73766059085813,79.82474186208034,49.958830478047105,54.73972407640619,50.112231328603684,70.0032045118601,49.83381423458689,56.22273648607725,49.88415551333777,65.91141816927926,50.32567319907717,68.6827924803426,19.89097318325642,-19.89097318325642,6.388922251490364,-6.388922251490364,4.780893598359086,-4.780893598359086,16.02726265594149,-16.02726265594149,28.087081271222218,-28.087081271222218,18.357119281265426,-18.357119281265426,42
Without persona,JPN,310,0.05504809154296762,-0.13126536065270134,-0.4285714285714286,15.900157731504203,18.047533533061745,0.4420724827177019,-0.1312653606527014,6,0.2838709677419355,0.994840069484802,0.0069289954056193795,0.00020790890840716975,0.0002808174528937411,0.31663786043082515,0.3192213811701344,0.2930285065885513,0.9487142129290489,0.30599603619745125,0.0010826924635517982,,0.0006922052722544439,0.010739973092628446,-0.0011410027379635422,0.9279215377612339,313,0.0003552435826630312,0.001023215338438964,20,0.5484626293182373,49.946380786207676,79.82474186208034,50.015311471519475,54.73972407640619,49.96993266423628,70.0032045118601,49.95738002935593,56.22273648607725,49.99362010949827,65.91141816927926,50.101046136202896,68.6827924803426,20.033271847623823,-20.033271847623823,6.265356456721321,-6.265356456721321,4.724412604886716,-4.724412604886716,15.917798059780985,-15.917798059780985,29.878361075872668,-29.878361075872668,18.581746344139702,-18.581746344139702,42
No country prior (a_h=0),JPN,310,0.05480081217355545,0.5846927126067335,0.6571428571428573,15.895927531526793,18.029842312583153,0.4416391380867057,0.5846927126067337,6,0.4806451612903226,0.9950191503214227,0.0075137628588976555,0.00020088651100182145,0.00030562306906108556,0.3178562788713363,0.316078366579548,0.29404280402006644,0.9487142129290489,0.30599603619745125,-0.0001590099666387804,,4.454066004273632e-05,0.00955018246601096,0.0,0.0,0,-9.99718904493077e-06,0.0014271364541202935,20,0.5523355007171631,50.01273557543755,79.82474186208034,49.99812794583185,54.73972407640619,50.05047311385472,70.0032045118601,49.9323662618796,56.22273648607725,49.9791469797492,65.91141816927926,50.036202520132065,68.6827924803426,19.952731398005383,-19.952731398005383,6.290370224197652,-6.290370224197652,4.741596130574344,-4.741596130574344,15.932271189530056,-15.932271189530056,29.81200628664279,-29.81200628664279,18.646589960210534,-18.646589960210534,42
No-IS (consensus only) + Always-on PT-IS,JPN,310,0.055008841470915774,-0.14453144741174578,-0.14285714285714288,15.89015152853932,18.036091525792067,0.4417922119232626,-0.14453144741174573,6,0.1870967741935484,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9487142129290489,0.30599603619745125,-0.0001590099666387804,,-0.0001590099666387804,0.0033729621294915756,-0.000820139526292184,0.9279215377612339,313,-5.975631684529725e-05,0.0001708100128188266,20,0.360776424407959,50.01517523576445,79.82474186208034,50.010725046851256,54.73972407640619,50.009489167658806,70.0032045118601,50.01771120294642,56.22273648607725,50.00141995212497,65.91141816927926,49.989187809463935,68.6827924803426,19.9937153442013,-19.9937153442013,6.20502528313083,-6.20502528313083,4.7289990295549345,-4.7289990295549345,15.909998217154289,-15.909998217154289,29.809566626315892,-29.809566626315892,18.693604670878663,-18.693604670878663,42
No-IS (consensus only) + No debiasing,JPN,310,0.05105652155343176,0.8040831338538732,0.7714285714285715,15.594427396150406,17.548474068281806,0.42984807231752864,0.8040831338538733,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4808776917957491,,0.4808776917957491,0.15383523268867189,0.46508209490717384,0.9279215377612339,313,-0.0027850780461977542,0.056768289732821636,20,0.3430299758911133,51.63130907406075,79.82474186208034,50.025647445536414,54.73972407640619,50.08194222677861,70.0032045118601,49.84080445396152,56.22273648607725,49.9278818830008,65.91141816927926,50.310468125805215,68.6827924803426,19.921262285081497,-19.921262285081497,6.381932032115735,-6.381932032115735,4.714076630869776,-4.714076630869776,15.983536286278458,-15.983536286278458,28.193432788019592,-28.193432788019592,18.372324354537383,-18.372324354537383,42
No-IS (consensus only) + Without persona,JPN,310,0.05485568397475935,0.5644065896860356,0.7714285714285715,15.902739056449334,18.03885235044034,0.44185983803983836,0.5644065896860357,6,0.18387096774193548,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9487142129290489,0.30599603619745125,0.0010826924635517982,,0.0010826924635517982,0.007769345678086027,0.0009946545701300061,0.9279215377612339,313,-0.0002550605741932634,0.0008949399641946184,20,0.35770678520202637,50.008164429308344,79.82474186208034,49.979646310404895,54.73972407640619,49.9886495039845,70.0032045118601,49.958784760719794,56.22273648607725,49.98249495645111,65.91141816927926,50.050443286481105,68.6827924803426,20.014555007875607,-20.014555007875607,6.263951725357458,-6.263951725357458,4.760077766001295,-4.760077766001295,15.928923212828145,-15.928923212828145,29.816577432772,-29.816577432772,18.632349193861494,-18.632349193861494,42
No-IS (consensus only) + No country prior (a_h=0),JPN,310,0.0549566867367673,0.3404840316197247,0.6,15.884566882684709,18.028264529667652,0.4416004904560271,0.34048403161972485,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9487142129290489,0.30599603619745125,-0.0001590099666387804,,-0.0001590099666387804,0.0033729621294915756,0.0,0.0,0,0.00016275048255920394,0.0003939223466333226,20,0.36627864837646484,50.028075873851776,79.82474186208034,50.00777304172516,54.73972407640619,50.01464823881785,70.0032045118601,50.018988152345024,56.22273648607725,49.98494531959295,65.91141816927926,50.02278566360474,68.6827924803426,19.988556273042256,-19.988556273042256,6.203748333732229,-6.203748333732229,4.731951034681032,-4.731951034681032,15.926472849686306,-15.926472849686306,29.79666598822857,-29.79666598822857,18.660006816737855,-18.660006816737855,42
Always-on PT-IS + No debiasing,JPN,310,0.05053488940682774,0.7941896628904961,0.7714285714285715,15.57638585140912,17.50199937042372,0.42870967936050547,0.7941896628904963,6,0.0,1.0,0.0,0.0005251587718289938,0.0007567387644179642,0.6380236763146616,0.638533093756245,0.6163017993973148,0.0,0.0,0.4808776917957491,,0.6531771688692032,0.19225326377401422,0.6395566105802314,0.9279215377612339,313,-0.002094990588797424,0.07161300684503386,20,0.5269818305969238,51.87031837983829,79.82474186208034,50.00568575026825,54.73972407640619,50.125371024770004,70.0032045118601,49.83559387147439,56.22273648607725,49.851005265815225,65.91141816927926,50.23832818542488,68.6827924803426,19.8778334870901,-19.8778334870901,6.387142614602865,-6.387142614602865,4.7340383261379415,-4.7340383261379415,16.060412903464034,-16.060412903464034,27.954423482242056,-27.954423482242056,18.444464294917715,-18.444464294917715,42
Always-on PT-IS + Without persona,JPN,310,0.05480102519171957,0.6806262833455131,0.4285714285714286,15.916608896070883,18.047871112648025,0.4420807516950415,0.6806262833455132,6,0.27419354838709675,1.0,0.0,0.0001902555494758454,0.00028035400660736127,0.31977195182154255,0.31950544695700367,0.29559339957852515,0.9487142129290489,0.30599603619745125,0.0010826924635517982,,0.0008208234118477952,0.011242048962669436,-0.0011683286079979432,0.9279215377612339,313,0.00015250259441446188,0.0010019191410676664,20,0.5383636951446533,50.02320612963429,79.82474186208034,49.98902773120785,54.73972407640619,49.97435124070444,70.0032045118601,49.914482682580946,56.22273648607725,49.978723745726015,65.91141816927926,50.00517267976691,68.6827924803426,20.02885327115566,-20.02885327115566,6.3082538034963065,-6.3082538034963065,4.750696345198342,-4.750696345198342,15.932694423553244,-15.932694423553244,29.801535732446055,-29.801535732446055,18.67761980057569,-18.67761980057569,42
Always-on PT-IS + No country prior (a_h=0),JPN,310,0.054774539335690695,0.5638559556133608,0.8285714285714287,15.914925376426725,18.04514567930843,0.44201399248494183,0.5638559556133609,6,0.46774193548387094,1.0,0.0,0.0002033835178172817,0.000287907021262118,0.3170266818135015,0.31661903579388895,0.290332827933373,0.9487142129290489,0.30599603619745125,-0.0001590099666387804,,0.0011013021932974939,0.009145701371388835,0.0,0.0,0,1.241564750674286e-05,0.0014014841023624418,20,0.5459620952606201,49.999655932188034,79.82474186208034,49.94521647691727,54.73972407640619,50.07303302486738,70.0032045118601,49.94285807013512,56.22273648607725,49.984566271305084,65.91141816927926,49.949735552072525,68.6827924803426,19.930171486992727,-19.930171486992727,6.279878415942136,-6.279878415942136,4.794507599488924,-4.794507599488924,15.926851897974174,-15.926851897974174,29.82508592989231,-29.82508592989231,18.733056928270074,-18.733056928270074,42
No debiasing + Without persona,JPN,310,0.049059552040789704,0.804864332335285,0.7714285714285715,15.448227375222428,17.303274066202185,0.4238419234172842,0.8048643323352851,6,0.0,0.9952458830084083,0.007075755817355132,0.00019164109413521012,0.00028761801603135594,0.31858409513388913,0.3196404079756429,0.2935203565705207,0.0,0.0,0.9497969019797541,,0.9498162051362377,0.30673583050699627,0.9164021733712212,0.9279215377612339,313,-0.0019951228057995428,0.09101570124211308,20,0.5210847854614258,52.51954434625596,79.82474186208034,49.99670752828906,54.73972407640619,50.16195991486471,70.0032045118601,49.781385265463335,56.22273648607725,49.94222800831155,65.91141816927926,50.293428271526565,68.6827924803426,19.841244596995395,-19.841244596995395,6.441351220613917,-6.441351220613917,4.743016548117133,-4.743016548117133,15.969190160967706,-15.969190160967706,27.305197515824382,-27.305197515824382,18.389364208816033,-18.389364208816033,42
No debiasing + No country prior (a_h=0),JPN,310,0.05508124021998598,-0.25226440530341615,-0.3142857142857143,15.902735287560473,18.051751283075838,0.44217579607167334,-0.25226440530341626,6,0.0,0.9872488663676501,0.017444069914164882,0.0005197693367731926,0.0007255433630724411,0.6327655098130626,0.6338870682062642,0.6102921767580893,0.0,0.0,0.4808776917957491,,0.6571372736846247,0.19380548708770348,0.0,0.0,0,0.0016292482614517598,0.07675397416535693,20,0.534954309463501,49.928129613399506,79.82474186208034,50.02316134316581,54.73972407640619,50.00878920157751,70.0032045118601,49.94119505087535,56.22273648607725,50.03342241048813,65.91141816927926,50.033508241176605,68.6827924803426,19.994415310282598,-19.994415310282598,6.281541435201902,-6.281541435201902,4.71656273324038,-4.71656273324038,15.87799575879113,-15.87799575879113,29.89661224868084,-29.89661224868084,18.649284239165993,-18.649284239165993,42
Without persona + No country prior (a_h=0),JPN,310,0.054877429566466275,0.3794667883995047,0.5428571428571429,15.873854297464918,18.014463971461062,0.44126244719830987,0.3794667883995048,6,0.23870967741935484,0.9953289511852388,0.005942211110801133,0.00018799617513240351,0.00024030168227561624,0.32167574989218867,0.3172117083784073,0.29498989293652195,0.9487142129290489,0.30599603619745125,0.0010826924635517982,,0.001510435887969159,0.010411785030120432,0.0,0.0,0,0.0013453334569931564,0.0015589173451127014,20,0.5443868637084961,50.03924101591111,79.82474186208034,50.01184621027538,54.73972407640619,50.054211566845574,70.0032045118601,50.01142541567485,56.22273648607725,49.95535798370838,65.91141816927926,50.06940960884094,68.6827924803426,19.94899294501453,-19.94899294501453,6.211311070402402,-6.211311070402402,4.727877866130811,-4.727877866130811,15.956060185570877,-15.956060185570877,29.785500846169235,-29.785500846169235,18.613382871501656,-18.613382871501656,42
No-IS (consensus only) + Always-on PT-IS + No debiasing,JPN,310,0.05105652155343176,0.8040831338538732,0.7714285714285715,15.594427396150406,17.548474068281806,0.42984807231752864,0.8040831338538733,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4808776917957491,,0.4808776917957491,0.15383523268867189,0.46508209490717384,0.9279215377612339,313,-0.0027850780461977542,0.056768289732821636,20,0.33580970764160156,51.63130907406075,79.82474186208034,50.025647445536414,54.73972407640619,50.08194222677861,70.0032045118601,49.84080445396152,56.22273648607725,49.9278818830008,65.91141816927926,50.310468125805215,68.6827924803426,19.921262285081497,-19.921262285081497,6.381932032115735,-6.381932032115735,4.714076630869776,-4.714076630869776,15.983536286278458,-15.983536286278458,28.193432788019592,-28.193432788019592,18.372324354537383,-18.372324354537383,42
No-IS (consensus only) + Always-on PT-IS + Without persona,JPN,310,0.05485568397475935,0.5644065896860356,0.7714285714285715,15.902739056449334,18.03885235044034,0.44185983803983836,0.5644065896860357,6,0.18387096774193548,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9487142129290489,0.30599603619745125,0.0010826924635517982,,0.0010826924635517982,0.007769345678086027,0.0009946545701300061,0.9279215377612339,313,-0.0002550605741932634,0.0008949399641946184,20,0.3562934398651123,50.008164429308344,79.82474186208034,49.979646310404895,54.73972407640619,49.9886495039845,70.0032045118601,49.958784760719794,56.22273648607725,49.98249495645111,65.91141816927926,50.050443286481105,68.6827924803426,20.014555007875607,-20.014555007875607,6.263951725357458,-6.263951725357458,4.760077766001295,-4.760077766001295,15.928923212828145,-15.928923212828145,29.816577432772,-29.816577432772,18.632349193861494,-18.632349193861494,42
No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),JPN,310,0.0549566867367673,0.3404840316197247,0.6,15.884566882684709,18.028264529667652,0.4416004904560271,0.34048403161972485,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9487142129290489,0.30599603619745125,-0.0001590099666387804,,-0.0001590099666387804,0.0033729621294915756,0.0,0.0,0,0.00016275048255920394,0.0003939223466333226,20,0.357255220413208,50.028075873851776,79.82474186208034,50.00777304172516,54.73972407640619,50.01464823881785,70.0032045118601,50.018988152345024,56.22273648607725,49.98494531959295,65.91141816927926,50.02278566360474,68.6827924803426,19.988556273042256,-19.988556273042256,6.203748333732229,-6.203748333732229,4.731951034681032,-4.731951034681032,15.926472849686306,-15.926472849686306,29.79666598822857,-29.79666598822857,18.660006816737855,-18.660006816737855,42
No-IS (consensus only) + No debiasing + Without persona,JPN,310,0.04897512737197062,0.8028064857450443,0.7714285714285715,15.4448695923595,17.295296547797864,0.4236465149222418,0.8028064857450444,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9497969019797541,,0.9497969019797541,0.3066516975418615,0.9153877552650568,0.9279215377612339,313,-0.002123225979725182,0.09103489116481633,20,0.33180785179138184,52.56142268170415,79.82474186208034,50.00439849301876,54.73972407640619,50.15689829067009,70.0032045118601,49.765713230828084,56.22273648607725,49.937980073073454,65.91141816927926,50.28898726259421,68.6827924803426,19.846306221190012,-19.846306221190012,6.457023255249169,-6.457023255249169,4.735325583387429,-4.735325583387429,15.973438096205804,-15.973438096205804,27.263319180376193,-27.263319180376193,18.393805217748387,-18.393805217748387,42
No-IS (consensus only) + No debiasing + No country prior (a_h=0),JPN,310,0.055092968861476195,-0.6372326047381296,-0.7714285714285715,15.885287266018018,18.036552915500327,0.44180351361684067,-0.6372326047381298,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.4808776917957491,,0.4808776917957491,0.15383523268867189,0.0,0.0,0,0.0006891936063767107,0.06135798225700418,20,0.3428022861480713,49.999993443489075,79.82474186208034,50.010871631758555,54.73972407640619,50.000963409741715,70.0032045118601,50.05095372597377,56.22273648607725,50.000542849302285,65.91141816927926,50.00956892967224,68.6827924803426,20.00224110211839,-20.00224110211839,6.171782760103483,-6.171782760103483,4.728852444647636,-4.728852444647636,15.910875319976974,-15.910875319976974,29.82474841859127,-29.82474841859127,18.673223550670357,-18.673223550670357,42
